make_id,make,model,year,engine_size,fuel_type,price,years_since_launch
2619,Hyundai,Elantra,2014,2.5,Hybrid,60437.48,5
2628,Nissan,Sentra,2014,4.3,Diesel,64021.98,5
2631,Mercedes-Benz,C-Class,2014,3.2,Diesel,17205.56,5
2633,Volkswagen,Atlas,2014,1.3,Diesel,39772.83,5
2637,Nissan,Sentra,2014,3.9,Diesel,78701.53,5
2649,Hyundai,Tucson,2014,2.1,Diesel,65655.06,5
2651,BMW,X3,2014,2.1,Diesel,41110.2,5
2652,Hyundai,Tucson,2014,1.4,Hybrid,23189.3,5
2654,Ford,Mustang,2014,1.1,Diesel,70740.78,5
2658,Chevrolet,Tahoe,2014,3.2,Diesel,78667.74,5
2659,Volkswagen,Jetta,2014,4.4,Diesel,46862.34,5
2692,Toyota,Highlander,2014,4.1,Hybrid,67972.16,5
2699,Ford,Explorer,2014,4.7,Hybrid,15043.54,5
2700,Toyota,Camry,2014,1.2,Hybrid,20713.46,5
2718,Toyota,Highlander,2014,2,Hybrid,62557.75,5
2720,Honda,Civic,2014,4.6,Diesel,60135.83,5
2721,Mercedes-Benz,GLC,2014,1.2,Diesel,51687.98,5
2735,Hyundai,Sonata,2014,2.2,Hybrid,30369.93,5
2748,Toyota,Corolla,2014,2.7,Diesel,35679.78,5
2749,Honda,Accord,2014,4.1,Hybrid,54388.08,5
2751,Hyundai,Kona,2014,3.4,Diesel,20526.04,5
2754,Hyundai,Santa Fe,2014,1.2,Hybrid,57910.65,5
2763,Audi,A6,2014,3.5,Diesel,36694.3,5
2766,Volkswagen,Passat,2014,4.9,Diesel,47255.68,5
2767,Ford,Focus,2014,4.4,Hybrid,33536.71,5
2770,Volkswagen,Tiguan,2014,4,Diesel,77578.07,5
2789,Ford,F-150,2014,3.7,Diesel,35045.19,5
2807,Ford,F-150,2014,3.4,Diesel,25742.67,5
2815,Ford,Explorer,2014,5,Diesel,25713.51,5
2817,Mercedes-Benz,C-Class,2014,3.7,Diesel,28481.87,5
2821,Nissan,Versa,2014,1.9,Diesel,33823.86,5
2825,Nissan,Murano,2014,5,Hybrid,37664.06,5
2827,Audi,A3,2014,2.2,Diesel,43514.72,5
2834,Honda,Pilot,2014,2.7,Hybrid,30897.59,5
2845,Chevrolet,Spark,2014,4,Diesel,18778,5
2857,Honda,Pilot,2014,3,Diesel,76659.82,5
2859,Volkswagen,Atlas,2014,1,Hybrid,66622.53,5
2863,Volkswagen,Atlas,2014,1,Diesel,38282.22,5
2873,Mercedes-Benz,S-Class,2014,3.8,Hybrid,17507.14,5
2874,Ford,Explorer,2014,2.7,Hybrid,49935.72,5
2879,Mercedes-Benz,GLA,2014,1.8,Diesel,42925.07,5
2880,Honda,Fit,2014,3.7,Diesel,53395.79,5
2882,Toyota,Camry,2014,4.1,Diesel,56333.35,5
2890,Chevrolet,Equinox,2014,2.2,Diesel,76231.4,5
2891,Honda,Fit,2014,2.5,Diesel,54291.82,5
2892,Toyota,RAV4,2014,4.8,Diesel,29900.79,5
2897,BMW,3 Series,2014,4.3,Diesel,43793.41,5
2904,Nissan,Versa,2014,3.4,Hybrid,33319.94,5
2915,BMW,X3,2014,4.7,Diesel,20860.38,5
2924,Nissan,Versa,2014,4.3,Hybrid,71694.81,5
2937,Ford,Focus,2014,3,Diesel,18725.78,5
2947,Honda,Pilot,2014,4.7,Diesel,44015.73,5
2948,Ford,Focus,2014,2.1,Hybrid,45235.83,5
2951,Chevrolet,Equinox,2014,1.8,Diesel,44334.43,5
2952,Volkswagen,Golf,2014,3.8,Hybrid,50287.42,5
2959,BMW,3 Series,2014,3.5,Diesel,68433.69,5
2966,Nissan,Altima,2014,1.3,Diesel,26099.44,5
2969,Volkswagen,Tiguan,2014,2.2,Hybrid,25799.23,5
2974,Audi,A3,2014,1.2,Diesel,57041.42,5
2975,Ford,Explorer,2014,3.8,Diesel,17185.98,5
2981,Nissan,Murano,2014,1.3,Hybrid,66135.85,5
2994,Ford,Explorer,2014,4.3,Diesel,43959.93,5
3000,Honda,CR-V,2014,2.8,Hybrid,38468.21,5
3017,Honda,Fit,2014,3.3,Hybrid,26134.18,5
3020,Nissan,Altima,2014,4.2,Diesel,60375.25,5
3025,Chevrolet,Malibu,2014,4.7,Diesel,60811.51,5
3038,Chevrolet,Spark,2014,3,Diesel,38299.02,5
3046,BMW,3 Series,2014,3.6,Diesel,47828.98,5
3048,Chevrolet,Impala,2014,2.5,Hybrid,49131.88,5
3049,Mercedes-Benz,GLA,2014,4.7,Hybrid,67475.26,5
3053,Mercedes-Benz,GLA,2014,2.6,Hybrid,50823.1,5
3054,Honda,CR-V,2014,3.5,Diesel,68413.75,5
3055,Chevrolet,Spark,2014,4.9,Hybrid,23354.67,5
3059,Mercedes-Benz,GLC,2014,4.6,Diesel,28639.2,5
3062,Chevrolet,Spark,2014,1.5,Diesel,36967.96,5
3066,Hyundai,Sonata,2014,2.3,Hybrid,62786.45,5
3068,Ford,Mustang,2014,2.7,Diesel,76336.64,5
3069,Nissan,Rogue,2014,4.9,Diesel,56405.85,5
3081,Audi,Q7,2014,2.4,Hybrid,55295.52,5
3083,Volkswagen,Passat,2014,3.7,Hybrid,79142.77,5
3086,Mercedes-Benz,E-Class,2014,2.2,Diesel,32750.32,5
3087,Ford,Fiesta,2014,1.8,Hybrid,65265.98,5
3092,BMW,X5,2014,2.7,Hybrid,47677.52,5
3096,Ford,F-150,2014,1.7,Diesel,26901.33,5
3102,Chevrolet,Malibu,2014,1.8,Diesel,54074.51,5
3103,Mercedes-Benz,S-Class,2014,3,Diesel,71188.66,5
3105,Audi,Q7,2014,2.2,Hybrid,22449.62,5
3106,Nissan,Murano,2014,2.3,Hybrid,25992.42,5
3108,Nissan,Rogue,2014,3.4,Diesel,25579,5
3111,Hyundai,Santa Fe,2014,3.9,Hybrid,53857.05,5
3114,Ford,Focus,2014,3.2,Diesel,24038.21,5
3115,BMW,5 Series,2014,2.3,Hybrid,63922.23,5
3116,Mercedes-Benz,S-Class,2014,4.1,Hybrid,77912.19,5
3119,Toyota,Camry,2014,3.8,Hybrid,19233.73,5
3127,Ford,Fiesta,2014,4,Diesel,48430.15,5
3130,BMW,7 Series,2014,2.3,Hybrid,53810.76,5
3136,BMW,5 Series,2014,5,Diesel,62004.37,5
3138,Ford,Explorer,2014,4,Diesel,60155.56,5
3141,Volkswagen,Golf,2014,2.7,Diesel,38290.97,5
3146,Volkswagen,Golf,2014,3.3,Hybrid,76482.8,5
3156,Honda,Civic,2014,4.6,Diesel,15546.19,5
3159,Toyota,Prius,2014,1.9,Diesel,34705.8,5
3166,Audi,A6,2014,4.8,Hybrid,40786.8,5
3169,Ford,F-150,2014,3.1,Diesel,44512.65,5
3170,Nissan,Sentra,2014,4.4,Hybrid,34526.63,5
3180,Toyota,Corolla,2014,2.2,Diesel,34848.18,5
3181,Mercedes-Benz,S-Class,2014,4.4,Diesel,33814.7,5
3184,Mercedes-Benz,C-Class,2014,2,Diesel,15299.29,5
3191,Mercedes-Benz,GLA,2014,1.1,Diesel,43018.16,5
3197,Hyundai,Sonata,2014,1.3,Hybrid,61403.49,5
3198,Audi,A6,2014,4.5,Diesel,45653.09,5
3204,Hyundai,Kona,2014,4.1,Diesel,26758.47,5
3205,Audi,Q5,2014,1.2,Hybrid,27448.45,5
3210,Mercedes-Benz,GLC,2014,1.5,Hybrid,29684.65,5
3213,Toyota,Corolla,2014,4.2,Diesel,18021.19,5
3217,Toyota,Camry,2014,2.1,Diesel,44681.63,5
3220,Nissan,Altima,2014,4.6,Diesel,38559.59,5
3228,Volkswagen,Jetta,2014,1.9,Diesel,21529.06,5
3231,Mercedes-Benz,GLC,2014,4.6,Hybrid,37516.16,5
3236,Ford,Focus,2014,4.3,Diesel,51674.96,5
3242,BMW,3 Series,2014,2.8,Diesel,70105.13,5
3248,Toyota,Prius,2014,3.2,Diesel,42523.81,5
3265,Nissan,Versa,2014,4.3,Diesel,55286.05,5
3270,Toyota,Highlander,2014,2.9,Diesel,52403.85,5
3272,Hyundai,Sonata,2014,1.8,Diesel,38815.55,5
3273,Ford,Explorer,2014,1,Hybrid,58975.24,5
3281,Nissan,Murano,2014,1.6,Hybrid,71755.46,5
3283,Ford,Fiesta,2014,2.8,Hybrid,45143.99,5
3288,Audi,Q5,2014,4.2,Diesel,54401.95,5
3293,BMW,3 Series,2014,2.5,Hybrid,74627.49,5
3297,Honda,Pilot,2014,3.7,Hybrid,76057.08,5
3305,Audi,A3,2014,2.4,Hybrid,68939.47,5
3328,Volkswagen,Passat,2014,5,Hybrid,57558.56,5
3330,Ford,F-150,2014,4.5,Hybrid,28417.14,5
3340,Chevrolet,Spark,2014,4.9,Hybrid,40449.13,5
3341,Mercedes-Benz,S-Class,2014,1.2,Hybrid,26997.67,5
3347,Chevrolet,Tahoe,2014,3.4,Hybrid,25035.27,5
3353,Mercedes-Benz,C-Class,2014,2.3,Hybrid,31026.45,5
3369,Hyundai,Tucson,2014,2.6,Diesel,74627.52,5
3374,Hyundai,Tucson,2014,2.4,Diesel,30953.82,5
3377,Honda,CR-V,2014,3.3,Hybrid,64447.49,5
3380,Ford,Explorer,2014,3.2,Diesel,55012.11,5
3388,Honda,CR-V,2014,4.2,Hybrid,40281.25,5
3399,Toyota,RAV4,2014,4.2,Diesel,42844.59,5
3404,Hyundai,Tucson,2014,1.7,Diesel,58434.86,5
3409,Audi,Q5,2014,4.1,Diesel,31805.39,5
3422,BMW,X3,2014,2.7,Diesel,58006.18,5
3426,Hyundai,Sonata,2014,3.3,Diesel,35284.79,5
3428,Toyota,Prius,2014,4.7,Diesel,29724.27,5
3432,Honda,Accord,2014,4.6,Hybrid,68927.86,5
3436,Ford,Focus,2014,2.3,Hybrid,47566.48,5
3440,Honda,Fit,2014,1.1,Diesel,46718.11,5
3444,BMW,X5,2014,2.1,Diesel,76500.99,5
3455,BMW,7 Series,2014,4,Diesel,33740.83,5
3473,Honda,CR-V,2014,4.2,Diesel,43747.35,5
3478,Chevrolet,Malibu,2014,3.4,Hybrid,20505.04,5
3479,Hyundai,Sonata,2014,4,Hybrid,46161.65,5
3484,Honda,Accord,2014,4.4,Hybrid,31592.86,5
3491,Ford,Explorer,2014,4.3,Hybrid,51236.2,5
3500,BMW,7 Series,2014,1,Diesel,59355.22,5
3502,Volkswagen,Golf,2014,3.5,Diesel,40407.25,5
3506,Nissan,Murano,2014,2.2,Diesel,31438.64,5
3511,Mercedes-Benz,GLC,2014,3.4,Diesel,54923.34,5
3515,Hyundai,Sonata,2014,3.7,Diesel,32659.99,5
3525,Toyota,Corolla,2014,4.6,Diesel,34249.25,5
3528,Ford,F-150,2014,2.1,Hybrid,34100.91,5
3529,Honda,CR-V,2014,3,Hybrid,53528.73,5
3537,Mercedes-Benz,E-Class,2014,1,Hybrid,68306.29,5
3549,Audi,Q5,2014,2.8,Diesel,74149.06,5
3558,Audi,A3,2014,4.6,Hybrid,48634.31,5
3560,Toyota,Corolla,2014,2.5,Hybrid,21674.36,5
3561,Audi,A4,2014,3.7,Diesel,20687,5
3567,Honda,Fit,2014,3.4,Hybrid,38316.2,5
3582,Hyundai,Elantra,2014,3.3,Diesel,52499.5,5
3592,Nissan,Murano,2014,1,Diesel,26770.88,5
3594,Nissan,Rogue,2014,3.5,Hybrid,46276.66,5
3598,Audi,A4,2014,4.8,Diesel,36910.71,5
3600,Toyota,Camry,2014,3.3,Diesel,73660.99,5
3603,Hyundai,Elantra,2014,4.3,Hybrid,16046.2,5
3604,Audi,A4,2014,4.8,Hybrid,75276.29,5
3610,Hyundai,Elantra,2014,3.7,Diesel,63236.33,5
3612,Mercedes-Benz,GLA,2014,4,Diesel,28126.15,5
3617,Hyundai,Elantra,2014,2.9,Diesel,72432.45,5
3620,Honda,Pilot,2014,4.6,Diesel,73905.64,5
3627,Volkswagen,Tiguan,2014,2.3,Diesel,76798.01,5
3628,Toyota,RAV4,2014,4.4,Hybrid,77288.21,5
3640,Ford,Mustang,2014,1.3,Diesel,18608.97,5
3643,Chevrolet,Impala,2014,1.8,Diesel,67704.72,5
3654,BMW,X3,2014,1.3,Diesel,31553.23,5
3655,BMW,3 Series,2014,1.1,Diesel,49243.29,5
3666,Toyota,Corolla,2014,4.4,Diesel,22383.24,5
3673,Nissan,Sentra,2014,3.6,Diesel,40150.25,5
3675,Toyota,Prius,2014,2.3,Diesel,78512.03,5
3676,Honda,Civic,2014,3.8,Hybrid,71144.03,5
3680,Chevrolet,Malibu,2014,1,Diesel,43807.99,5
3683,Ford,Focus,2014,4.2,Hybrid,52003.25,5
3686,Hyundai,Kona,2014,2.6,Diesel,72985.15,5
3694,Mercedes-Benz,E-Class,2014,3.1,Diesel,55888.6,5
3696,Chevrolet,Equinox,2014,3.5,Diesel,47955.1,5
3707,Toyota,Corolla,2014,2.4,Diesel,40868.89,5
3717,Honda,CR-V,2014,1.8,Diesel,18059.14,5
3720,Audi,A3,2014,3.9,Hybrid,57616.28,5
3732,Chevrolet,Equinox,2014,1.8,Diesel,77508.77,5
3745,Mercedes-Benz,S-Class,2014,4.3,Hybrid,19684.87,5
3753,Nissan,Murano,2014,2.9,Diesel,21326.87,5
3767,Volkswagen,Atlas,2014,3.3,Hybrid,51330.13,5
3773,Toyota,RAV4,2014,1.4,Hybrid,25683.99,5
3783,Chevrolet,Impala,2014,1.8,Diesel,25118.87,5
3804,Honda,Fit,2014,3.3,Hybrid,69352.59,5
3813,BMW,X3,2014,1.3,Hybrid,20343.14,5
3829,Nissan,Rogue,2014,3.1,Diesel,41630.79,5
3837,Audi,A4,2014,1.5,Diesel,15783.43,5
3838,Honda,Accord,2014,2.9,Hybrid,74391.88,5
3849,Mercedes-Benz,E-Class,2014,2.3,Hybrid,21053.73,5
3854,Hyundai,Sonata,2014,4.8,Hybrid,72468.07,5
3858,Toyota,RAV4,2014,2,Diesel,28417.59,5
3859,Audi,Q7,2014,1.3,Hybrid,66016.57,5
3861,Hyundai,Elantra,2014,2.2,Hybrid,57082.35,5
3862,Honda,Fit,2014,3.4,Hybrid,49864.28,5
3863,Chevrolet,Impala,2014,3.7,Diesel,36523.95,5
3870,Nissan,Murano,2014,1.7,Hybrid,51813.93,5
3873,Ford,Explorer,2014,4.3,Hybrid,65082.59,5
3875,BMW,5 Series,2014,1.8,Diesel,32345.31,5
3879,Toyota,Highlander,2014,3.3,Diesel,30637.12,5
3881,Nissan,Murano,2014,1,Diesel,64160.28,5
3890,Nissan,Altima,2014,4.7,Hybrid,61077.86,5
3894,Nissan,Murano,2014,1.9,Hybrid,50507.18,5
3896,Honda,Accord,2014,4.9,Hybrid,31564.85,5
3900,Nissan,Versa,2014,4,Diesel,15252.47,5
3902,Hyundai,Tucson,2014,2.4,Diesel,43468.92,5
3903,Honda,Civic,2014,2.8,Diesel,15415,5
3908,Ford,Mustang,2014,1.8,Hybrid,29961.65,5
3909,Toyota,Camry,2014,3.8,Hybrid,59171.5,5
3912,Mercedes-Benz,GLA,2014,4,Hybrid,38511.48,5
3921,Audi,Q5,2014,4.4,Diesel,24265.79,5
3922,Ford,F-150,2014,5,Hybrid,47113.32,5
3927,Chevrolet,Malibu,2014,2.9,Hybrid,48920.45,5
3944,Chevrolet,Equinox,2014,3.4,Diesel,62961.93,5
3947,Chevrolet,Tahoe,2014,3.9,Diesel,54198.34,5
3966,Chevrolet,Spark,2014,2.5,Hybrid,31025.23,5
3981,Toyota,Corolla,2014,3.5,Hybrid,43087.57,5
3990,Audi,A6,2014,1.1,Hybrid,21349.45,5
3996,BMW,7 Series,2014,3.7,Hybrid,23690.53,5
4000,Mercedes-Benz,S-Class,2014,3.5,Diesel,48567.38,5
4003,Volkswagen,Jetta,2014,1.8,Diesel,77198.2,5
4017,Hyundai,Kona,2014,3.9,Diesel,15663.32,5
4020,Mercedes-Benz,C-Class,2014,3.4,Diesel,55042.41,5
4023,Volkswagen,Atlas,2014,2.1,Hybrid,58583.62,5
4034,Ford,Mustang,2014,2.1,Diesel,54161.94,5
4043,Honda,Fit,2014,1.7,Hybrid,54024.09,5
4045,BMW,3 Series,2014,3.1,Hybrid,52777.78,5
4047,Mercedes-Benz,E-Class,2014,2.5,Hybrid,34235.88,5
4049,Volkswagen,Passat,2014,3.3,Hybrid,65692.72,5
4050,Ford,Fiesta,2014,3.6,Hybrid,39745.97,5
4051,Hyundai,Tucson,2014,3.8,Diesel,56886.43,5
4057,Honda,Accord,2014,3.9,Diesel,76543.42,5
4058,Volkswagen,Golf,2014,4.2,Hybrid,69914.14,5
4064,Toyota,Corolla,2014,4.3,Diesel,33309.98,5
4065,Hyundai,Santa Fe,2014,2.9,Diesel,22757.35,5
4068,Toyota,Camry,2014,1.1,Hybrid,21943.56,5
4069,Toyota,Corolla,2014,1.9,Diesel,41165.3,5
4072,Chevrolet,Malibu,2014,2.6,Hybrid,66157.31,5
4073,Toyota,Highlander,2014,2.2,Diesel,65919.01,5
4082,Nissan,Rogue,2014,1.8,Hybrid,24424.61,5
4088,Chevrolet,Tahoe,2014,3.6,Hybrid,69084.12,5
4094,Honda,Accord,2014,4.6,Diesel,73763.25,5
4105,Chevrolet,Tahoe,2014,4.5,Hybrid,25097.6,5
4107,Hyundai,Elantra,2014,2.5,Hybrid,24130.6,5
4110,Toyota,Corolla,2014,3.8,Diesel,17713.49,5
4115,Hyundai,Kona,2014,4.7,Hybrid,68722.03,5
4123,Mercedes-Benz,S-Class,2014,1.4,Diesel,78897.04,5
4131,Toyota,Corolla,2014,1.7,Hybrid,27268,5
4133,BMW,X5,2014,2.9,Hybrid,43871.85,5
4134,Toyota,Highlander,2014,1.1,Diesel,27913.76,5
4138,Chevrolet,Equinox,2014,4.9,Hybrid,27324.86,5
4161,Mercedes-Benz,S-Class,2014,1.7,Hybrid,67294.68,5
4162,Hyundai,Sonata,2014,1.4,Diesel,49698.5,5
4168,Hyundai,Tucson,2014,2.6,Hybrid,75001.43,5
4174,Volkswagen,Jetta,2014,1.1,Hybrid,23788.52,5
4179,Volkswagen,Jetta,2014,3.3,Hybrid,69982.76,5
4182,Volkswagen,Golf,2014,2.1,Hybrid,38679.24,5
4185,Honda,Accord,2014,3.8,Diesel,79709.42,5
4192,Mercedes-Benz,S-Class,2014,1.8,Diesel,55506.47,5
4204,Nissan,Murano,2014,4.9,Hybrid,37680.69,5
4206,Ford,F-150,2014,3.6,Diesel,42580.62,5
4214,Honda,Fit,2014,1.2,Hybrid,46449.81,5
4215,Mercedes-Benz,GLC,2014,4.4,Hybrid,29035.27,5
4216,BMW,5 Series,2014,1.1,Diesel,72147.72,5
4221,Nissan,Murano,2014,2.7,Hybrid,41102.13,5
4223,Toyota,Camry,2014,3.6,Hybrid,42550.9,5
4234,Audi,A4,2014,1.2,Hybrid,15186,5
4235,Hyundai,Elantra,2014,2.6,Diesel,41905.44,5
4237,BMW,3 Series,2014,3.8,Hybrid,41106.82,5
4249,Ford,Focus,2014,1.5,Hybrid,39876.54,5
4250,Nissan,Sentra,2014,4,Hybrid,79499.69,5
4252,Honda,Accord,2014,2.5,Diesel,73156.99,5
4256,Nissan,Versa,2014,2.5,Diesel,54069.3,5
4261,BMW,7 Series,2014,4.3,Diesel,53813.67,5
4265,BMW,3 Series,2014,2.8,Diesel,17996.04,5
4268,Ford,Focus,2014,2.4,Diesel,51231.86,5
4270,Nissan,Sentra,2014,2.1,Hybrid,60985.28,5
4272,Honda,Civic,2014,2.8,Hybrid,73040.71,5
4276,Toyota,Camry,2014,3.3,Hybrid,70663.32,5
4279,Nissan,Rogue,2014,2.8,Diesel,30024.2,5
4289,Ford,Mustang,2014,2.2,Diesel,56239.27,5
4291,Audi,Q5,2014,2.5,Hybrid,53726.08,5
4292,BMW,5 Series,2014,1.5,Hybrid,54403.68,5
4300,Chevrolet,Spark,2014,2.9,Hybrid,44869.05,5
4302,Hyundai,Santa Fe,2014,2.6,Diesel,41848.53,5
4305,Nissan,Sentra,2014,1.5,Hybrid,36862.23,5
4309,Toyota,Corolla,2014,1.6,Hybrid,78984.91,5
4334,Audi,A6,2014,1.6,Diesel,58583.74,5
4348,Toyota,Prius,2014,2.6,Diesel,69513.05,5
4350,Nissan,Rogue,2014,3,Diesel,23012.41,5
4355,Honda,CR-V,2014,1.9,Hybrid,61645.48,5
4358,Toyota,Prius,2014,4.4,Diesel,47582.57,5
4366,BMW,5 Series,2014,1.1,Diesel,44312.99,5
4372,Honda,Fit,2014,2.3,Hybrid,51624.38,5
4379,Mercedes-Benz,C-Class,2014,2.5,Hybrid,25970.44,5
4381,Volkswagen,Golf,2014,2,Hybrid,19725.33,5
4382,Mercedes-Benz,GLC,2014,4.4,Hybrid,27824.24,5
4383,Audi,A4,2014,2.7,Hybrid,23329.84,5
4387,Nissan,Versa,2014,2.5,Hybrid,31975.29,5
4405,Toyota,Highlander,2014,4,Hybrid,51961.04,5
4410,BMW,7 Series,2014,4,Diesel,61656.38,5
4419,Volkswagen,Jetta,2014,1.4,Hybrid,42842.44,5
4421,Volkswagen,Golf,2014,4.9,Diesel,56169.09,5
4423,Hyundai,Sonata,2014,4.3,Diesel,71415.76,5
4426,Honda,Fit,2014,2.5,Hybrid,33184.22,5
4440,Chevrolet,Tahoe,2014,1.7,Diesel,26714.89,5
4441,Audi,Q5,2014,4.8,Diesel,69818.52,5
4448,Chevrolet,Spark,2014,3.1,Diesel,23945.47,5
4458,Audi,A4,2014,3.2,Diesel,40682.18,5
4462,Volkswagen,Tiguan,2014,4.1,Hybrid,67696.46,5
4465,Chevrolet,Equinox,2014,3.8,Hybrid,22417.49,5
4479,Audi,A3,2014,4.2,Hybrid,71638.67,5
4482,Honda,Pilot,2014,2.5,Diesel,72553.8,5
4488,Nissan,Murano,2014,1.4,Diesel,76475.24,5
4489,Volkswagen,Jetta,2014,2.2,Diesel,17202.99,5
4492,Honda,Fit,2014,2.5,Diesel,52790.33,5
4498,Audi,A6,2014,1.6,Hybrid,62058.31,5
4506,Hyundai,Tucson,2014,3.3,Diesel,68122.89,5
4523,BMW,5 Series,2014,3.6,Diesel,42899.38,5
4529,Hyundai,Santa Fe,2014,1.9,Hybrid,27009.85,5
4530,Hyundai,Tucson,2014,2.3,Diesel,18801.97,5
4539,Chevrolet,Malibu,2014,2.8,Hybrid,42108.92,5
4550,Mercedes-Benz,S-Class,2014,3,Diesel,39990.7,5
4559,Mercedes-Benz,S-Class,2014,5,Diesel,43086.24,5
4572,Honda,CR-V,2014,1.7,Hybrid,55907.22,5
4576,Volkswagen,Jetta,2014,2,Diesel,72176.37,5
4590,Chevrolet,Malibu,2014,3.3,Hybrid,70861.92,5
4591,Audi,Q7,2014,2.9,Diesel,27762.53,5
4595,Ford,Fiesta,2014,4.8,Hybrid,35137.13,5
4602,Toyota,Highlander,2014,3.1,Diesel,46966.15,5
4612,Audi,A6,2014,3.1,Hybrid,54426.64,5
4614,Chevrolet,Equinox,2014,3.7,Diesel,45517.17,5
4615,Hyundai,Kona,2014,1.7,Hybrid,35452.59,5
4621,Audi,Q5,2014,2.1,Hybrid,64895.95,5
4624,Mercedes-Benz,GLC,2014,3.9,Diesel,69832.8,5
4626,Ford,Mustang,2014,1.6,Hybrid,17360.76,5
4627,Mercedes-Benz,GLC,2014,1.6,Hybrid,79431.76,5
4630,Mercedes-Benz,C-Class,2014,4.5,Diesel,43139.72,5
4640,Volkswagen,Passat,2014,3,Hybrid,60803,5
4641,Chevrolet,Impala,2014,2.5,Diesel,31134.23,5
4645,Toyota,Prius,2014,2,Diesel,49241.85,5
4651,Audi,A3,2014,3.3,Hybrid,37330.36,5
4655,Toyota,Camry,2014,2.9,Diesel,23347.58,5
4657,Nissan,Altima,2014,1.9,Diesel,78750.41,5
4659,BMW,X5,2014,4.7,Diesel,62278.8,5
4662,Honda,Pilot,2014,1.6,Hybrid,46513,5
4664,Ford,Focus,2014,1.4,Diesel,36488.1,5
4665,Nissan,Versa,2014,1.8,Hybrid,36785.19,5
4671,Ford,F-150,2014,1.9,Diesel,21178.55,5
4672,Volkswagen,Passat,2014,2.3,Hybrid,33808.56,5
4674,Honda,Civic,2014,4.4,Hybrid,64533.39,5
4695,Mercedes-Benz,GLC,2014,3.8,Hybrid,36037.29,5
4701,Mercedes-Benz,C-Class,2014,2.8,Hybrid,24820.26,5
4704,Ford,Mustang,2014,3.3,Diesel,56099.54,5
4709,Volkswagen,Jetta,2014,1.2,Hybrid,59696.31,5
4718,Mercedes-Benz,GLA,2014,2.5,Hybrid,30281.04,5
4721,Chevrolet,Impala,2014,2.2,Diesel,72550.28,5
4722,Ford,Focus,2014,2,Diesel,62133.02,5
4724,Volkswagen,Tiguan,2014,2.8,Hybrid,39015.42,5
4730,Mercedes-Benz,E-Class,2014,3.6,Hybrid,52147.94,5
4733,Hyundai,Kona,2014,3.6,Hybrid,18801.4,5
4750,Volkswagen,Golf,2014,3.4,Hybrid,22816.86,5
4755,Audi,Q5,2014,3.7,Diesel,40789.28,5
4768,Honda,Civic,2014,3.3,Hybrid,58460.6,5
4772,Nissan,Murano,2014,2.7,Diesel,29709.25,5
4775,Toyota,Prius,2014,4,Diesel,42549.6,5
4776,Hyundai,Tucson,2014,3.2,Hybrid,27932.35,5
4778,Chevrolet,Impala,2014,4.2,Diesel,21272.15,5
4779,Volkswagen,Atlas,2014,4.3,Diesel,69352.26,5
4782,Hyundai,Sonata,2014,3.2,Diesel,29643.36,5
4787,Hyundai,Tucson,2014,2.8,Hybrid,49182.66,5
4788,Audi,Q7,2014,3.6,Hybrid,53231.2,5
4790,Chevrolet,Equinox,2014,3.1,Diesel,18007.06,5
4792,Nissan,Sentra,2014,3.4,Diesel,43362.77,5
4795,Nissan,Altima,2014,2,Hybrid,45122.67,5
4797,Mercedes-Benz,C-Class,2014,1.6,Hybrid,59471.68,5
4798,Nissan,Sentra,2014,1.4,Diesel,35396.09,5
4801,Volkswagen,Atlas,2014,4.9,Hybrid,30520.26,5
4808,Audi,Q7,2014,4,Hybrid,22259.02,5
4817,Chevrolet,Tahoe,2014,2.2,Diesel,46832.86,5
4821,Nissan,Altima,2014,2.3,Diesel,53490.55,5
4828,Volkswagen,Jetta,2014,3.4,Hybrid,19868.36,5
4833,Nissan,Rogue,2014,1.4,Hybrid,59872.95,5
4838,Volkswagen,Golf,2014,2.5,Diesel,26538.05,5
4848,Toyota,RAV4,2014,4.5,Hybrid,77878.44,5
4852,Honda,Accord,2014,2.5,Hybrid,18631.12,5
4855,Audi,Q5,2014,1.1,Diesel,56338.36,5
4861,Audi,Q5,2014,1.7,Diesel,51918.93,5
4862,Volkswagen,Tiguan,2014,4.6,Diesel,57605.07,5
4867,Honda,Fit,2014,4.5,Diesel,75652.69,5
4868,Mercedes-Benz,GLA,2014,1.9,Hybrid,33425.62,5
4875,Audi,A6,2014,2,Diesel,44855.57,5
4882,Hyundai,Tucson,2014,4.1,Hybrid,53784.21,5
4884,Toyota,RAV4,2014,3.1,Hybrid,43497.86,5
4889,Chevrolet,Spark,2014,4.5,Hybrid,43711.61,5
4890,Volkswagen,Tiguan,2014,3.2,Hybrid,57363.4,5
4894,Chevrolet,Spark,2014,1.3,Diesel,18587.89,5
4896,Toyota,Prius,2014,1.2,Diesel,54767.7,5
4910,Mercedes-Benz,GLC,2014,4.9,Diesel,36874.7,5
4912,Ford,Focus,2014,4.5,Hybrid,44260.55,5
4916,Chevrolet,Spark,2014,3.7,Diesel,39763.15,5
4935,BMW,X5,2014,4.3,Diesel,58989.42,5
4944,Nissan,Murano,2014,1.8,Diesel,71538.06,5
4962,Ford,F-150,2014,4.8,Diesel,41647.41,5
4963,Mercedes-Benz,E-Class,2014,2.1,Diesel,29446.01,5
4971,Honda,CR-V,2014,2.1,Diesel,17320,5
4975,Ford,F-150,2014,3.9,Diesel,22384.75,5
