"make_id","make","model","year","engine_size","fuel_type","price","years_since_launch"
4035,"Volkswagen","Jetta",2015,"3.30","Diesel","35786.89",5
4036,"BMW","7 Series",2019,"4.10","Diesel","56965.71",5
4038,"Hyundai","Sonata",2020,"2.20","Hybrid","60569.82",5
4039,"Mercedes-Benz","E-Class",2020,"3.40","Diesel","46937.15",5
4044,"Hyundai","Sonata",2015,"1.10","Diesel","42144.95",5
4046,"Hyundai","Elantra",2017,"1.20","Diesel","62403.24",5
4053,"Chevrolet","Impala",2015,"2.50","Hybrid","63104.96",5
4054,"Hyundai","Santa Fe",2016,"4.80","Hybrid","34768.37",5
4056,"BMW","X3",2015,"4.50","Hybrid","76181.23",5
4059,"Chevrolet","Spark",2019,"1.80","Hybrid","61751.02",5
4060,"Toyota","Corolla",2020,"4.30","Hybrid","35355.67",5
4070,"Nissan","Versa",2017,"4.50","Hybrid","40045.58",5
4076,"Volkswagen","Passat",2017,"4.70","Hybrid","63457.37",5
4079,"Ford","F-150",2019,"2.10","Hybrid","64309.32",5
4084,"Nissan","Altima",2015,"2.60","Hybrid","47171.40",5
4112,"Ford","F-150",2017,"1.40","Electric","72075.72",7
4119,"Honda","Accord",2019,"1.70","Petrol","26158.86",5
4120,"Mercedes-Benz","E-Class",2014,"2.50","Petrol","49855.56",10
4121,"Nissan","Rogue",2015,"3.80","Electric","61007.72",9
4125,"Mercedes-Benz","S-Class",2015,"3.00","Petrol","75739.39",9
4127,"Hyundai","Kona",2018,"1.50","Electric","28895.63",6
4132,"Volkswagen","Tiguan",2016,"4.20","Electric","24696.02",8
4135,"Ford","Focus",2015,"2.80","Electric","27373.50",9
4137,"Chevrolet","Impala",2020,"3.10","Electric","77765.03",4
4139,"Hyundai","Santa Fe",2015,"1.50","Electric","68723.00",9
4140,"Toyota","RAV4",2019,"3.00","Electric","17444.00",5
4141,"Volkswagen","Atlas",2019,"4.80","Petrol","56568.79",5
4144,"Nissan","Sentra",2014,"1.10","Electric","58225.97",10
4146,"Honda","Fit",2019,"4.90","Electric","57673.61",5
4147,"Ford","Focus",2015,"2.50","Petrol","20957.81",9
4149,"Toyota","RAV4",2019,"1.40","Electric","33707.86",5
4113,"Honda","Accord",2019,"4.90","Hybrid","24465.70",5
4114,"Honda","Civic",2019,"1.60","Diesel","70670.15",5
4117,"Chevrolet","Spark",2015,"1.80","Hybrid","23096.93",5
4118,"Volkswagen","Jetta",2014,"1.20","Diesel","74562.52",5
4124,"BMW","7 Series",2019,"2.90","Diesel","36694.17",5
4126,"Hyundai","Kona",2018,"2.00","Diesel","29156.27",5
4128,"BMW","5 Series",2017,"1.30","Hybrid","42670.99",5
4129,"Volkswagen","Atlas",2015,"4.60","Hybrid","39108.63",5
4130,"Chevrolet","Equinox",2018,"2.90","Hybrid","37556.77",5
4142,"Nissan","Sentra",2015,"3.70","Hybrid","53554.20",5
4143,"Hyundai","Santa Fe",2019,"2.10","Diesel","38778.83",5
4145,"Audi","Q5",2015,"2.80","Hybrid","48448.05",5
4148,"Ford","Focus",2015,"1.90","Hybrid","36572.44",5
4217,"Mercedes-Benz","E-Class",2019,"4.30","Electric","59128.19",5
4229,"Audi","A6",2017,"4.10","Electric","48658.35",7
4230,"Nissan","Versa",2020,"3.40","Electric","51811.07",4
4233,"Mercedes-Benz","GLA",2016,"2.80","Petrol","26691.83",8
4244,"Volkswagen","Tiguan",2015,"2.70","Electric","43044.59",9
4245,"Audi","A4",2018,"1.50","Petrol","21599.79",6
4247,"Audi","A6",2016,"2.30","Petrol","79969.78",8
4248,"Chevrolet","Equinox",2020,"4.30","Electric","43985.86",4
4253,"Honda","CR-V",2018,"1.50","Petrol","57204.67",6
4254,"Toyota","Highlander",2018,"1.70","Electric","45455.76",6
4258,"Volkswagen","Jetta",2015,"4.20","Petrol","45181.56",9
4264,"Toyota","RAV4",2016,"2.80","Petrol","61835.64",8
4267,"Honda","Pilot",2016,"1.20","Electric","44435.14",8
4269,"Honda","Fit",2020,"1.10","Electric","24944.67",4
4211,"Honda","Pilot",2018,"3.30","Hybrid","48995.47",5
4213,"Hyundai","Elantra",2015,"1.20","Hybrid","45807.44",5
4218,"Toyota","Prius",2018,"3.40","Hybrid","27935.05",5
4219,"BMW","X3",2019,"2.50","Hybrid","27834.03",5
4220,"Audi","A3",2014,"4.90","Hybrid","69784.41",5
4224,"Hyundai","Tucson",2014,"5.00","Diesel","73486.00",5
4227,"Hyundai","Kona",2019,"4.00","Hybrid","74078.67",5
4231,"Audi","Q5",2019,"1.90","Diesel","26461.64",5
4232,"Hyundai","Kona",2017,"2.10","Hybrid","25804.49",5
4236,"Ford","F-150",2017,"2.60","Hybrid","23283.88",5
4238,"Toyota","Camry",2020,"1.10","Hybrid","48951.66",5
4239,"Toyota","Camry",2014,"3.60","Diesel","27489.05",5
4240,"Chevrolet","Malibu",2016,"3.20","Hybrid","28730.60",5
4241,"Volkswagen","Tiguan",2015,"3.30","Diesel","33737.48",5
4242,"Mercedes-Benz","GLA",2017,"2.10","Hybrid","69417.86",5
4243,"Mercedes-Benz","E-Class",2017,"2.80","Diesel","22330.53",5
4246,"BMW","3 Series",2014,"4.30","Diesel","67774.65",5
4251,"Nissan","Sentra",2014,"4.70","Hybrid","30654.44",5
4255,"Toyota","RAV4",2020,"3.60","Diesel","65288.98",5
4257,"BMW","X3",2017,"4.00","Diesel","58840.88",5
4259,"Audi","A6",2019,"3.00","Hybrid","72245.68",5
4262,"Hyundai","Tucson",2019,"3.10","Diesel","67844.87",5
4263,"Nissan","Versa",2016,"4.80","Hybrid","23959.81",5
4266,"Nissan","Sentra",2020,"4.10","Diesel","56515.99",5
4271,"Chevrolet","Spark",2017,"1.50","Diesel","16615.94",5
4311,"Ford","Explorer",2015,"2.00","Petrol","69458.26",9
4314,"Hyundai","Elantra",2017,"2.80","Electric","31171.95",7
4319,"Volkswagen","Tiguan",2017,"1.40","Electric","36269.76",7
4321,"Chevrolet","Equinox",2015,"3.10","Electric","37288.38",9
4327,"Toyota","Highlander",2019,"3.60","Petrol","25245.65",5
4328,"Toyota","Camry",2016,"3.80","Petrol","33750.86",8
4333,"Volkswagen","Tiguan",2017,"3.00","Petrol","57313.12",7
4341,"Chevrolet","Malibu",2014,"3.50","Petrol","69699.58",10
4347,"Toyota","Corolla",2014,"3.60","Electric","43465.73",10
4352,"Honda","Fit",2016,"2.20","Electric","32518.07",8
4353,"Toyota","Corolla",2017,"3.10","Petrol","54748.64",7
4359,"Honda","Accord",2017,"1.80","Electric","18724.36",7
4360,"Toyota","RAV4",2017,"1.40","Electric","74230.29",7
4361,"Chevrolet","Impala",2018,"1.60","Petrol","25503.79",6
4310,"Honda","Pilot",2015,"4.50","Diesel","52648.98",5
4313,"Mercedes-Benz","S-Class",2016,"3.20","Diesel","31398.15",5
4315,"Toyota","Highlander",2016,"4.70","Diesel","20065.12",5
4316,"Ford","Fiesta",2020,"3.70","Hybrid","27387.65",5
4317,"Toyota","Highlander",2017,"4.40","Diesel","40263.70",5
4318,"Mercedes-Benz","S-Class",2020,"1.50","Diesel","23660.32",5
4323,"BMW","5 Series",2017,"3.60","Diesel","77630.93",5
4324,"Audi","A4",2014,"3.70","Hybrid","48951.98",5
4325,"Chevrolet","Malibu",2016,"5.00","Diesel","70716.82",5
4329,"Audi","A6",2019,"2.20","Hybrid","64776.00",5
4330,"Toyota","Prius",2018,"1.50","Diesel","72061.07",5
4335,"BMW","X5",2019,"4.40","Hybrid","20993.03",5
4336,"Mercedes-Benz","E-Class",2014,"2.90","Hybrid","41278.76",5
4337,"Mercedes-Benz","E-Class",2016,"1.90","Diesel","29208.83",5
4338,"Mercedes-Benz","S-Class",2017,"2.90","Hybrid","30714.95",5
4339,"Honda","Pilot",2015,"4.90","Hybrid","23557.43",5
4342,"Audi","Q5",2014,"2.40","Diesel","22773.28",5
4346,"Volkswagen","Tiguan",2016,"2.10","Hybrid","68851.99",5
4351,"Volkswagen","Jetta",2019,"2.50","Hybrid","53964.64",5
4356,"BMW","5 Series",2020,"2.50","Diesel","33649.84",5
4357,"BMW","X5",2015,"1.10","Diesel","18032.41",5
4408,"Mercedes-Benz","E-Class",2019,"4.20","Electric","78178.62",5
4411,"Hyundai","Santa Fe",2017,"4.30","Petrol","44442.69",7
4413,"BMW","X3",2017,"4.50","Petrol","49407.61",7
4422,"Toyota","Camry",2016,"2.60","Petrol","20007.71",8
4424,"Mercedes-Benz","GLA",2020,"1.70","Petrol","21682.81",4
4425,"BMW","3 Series",2019,"1.40","Petrol","19981.96",5
4427,"Mercedes-Benz","S-Class",2020,"3.30","Petrol","23986.61",4
4429,"BMW","3 Series",2015,"1.60","Petrol","67580.25",9
4431,"Nissan","Murano",2019,"1.10","Petrol","34134.98",5
4432,"Hyundai","Sonata",2014,"2.90","Petrol","31516.06",10
4433,"Nissan","Murano",2020,"3.80","Petrol","79583.72",4
4434,"Audi","A4",2019,"3.30","Electric","48151.47",5
4435,"BMW","3 Series",2018,"3.80","Electric","61862.62",6
4438,"BMW","3 Series",2016,"2.90","Petrol","45175.01",8
4442,"Mercedes-Benz","GLC",2014,"1.80","Petrol","63128.29",10
4443,"Honda","Accord",2015,"1.40","Petrol","55811.16",9
4444,"Hyundai","Sonata",2020,"2.60","Electric","49114.57",4
4447,"Chevrolet","Spark",2014,"3.30","Petrol","41648.78",10
4450,"Audi","A6",2018,"4.10","Petrol","62650.61",6
4451,"BMW","5 Series",2015,"3.70","Electric","79892.86",9
4454,"Audi","Q5",2018,"4.50","Petrol","28428.28",6
4407,"Volkswagen","Atlas",2014,"3.20","Diesel","48069.74",5
4409,"Ford","F-150",2020,"1.70","Diesel","34848.12",5
4412,"Volkswagen","Tiguan",2014,"1.00","Hybrid","23166.74",5
4415,"Nissan","Rogue",2018,"4.50","Diesel","54943.40",5
4416,"Hyundai","Tucson",2014,"5.00","Diesel","48806.98",5
4418,"Hyundai","Tucson",2020,"1.00","Hybrid","53816.89",5
4420,"Nissan","Rogue",2016,"1.20","Hybrid","78154.24",5
4436,"Ford","F-150",2014,"2.30","Diesel","76536.30",5
4437,"Ford","Mustang",2017,"3.70","Diesel","42220.99",5
4439,"Chevrolet","Spark",2020,"3.10","Diesel","36413.31",5
4445,"Nissan","Rogue",2014,"2.30","Hybrid","73588.62",5
4453,"Chevrolet","Impala",2017,"3.90","Hybrid","59537.66",5
4507,"Volkswagen","Tiguan",2020,"4.30","Electric","68359.01",4
4510,"Audi","A6",2016,"2.40","Electric","76750.04",8
4511,"Hyundai","Sonata",2019,"4.50","Electric","53856.33",5
4513,"Audi","A3",2017,"1.90","Petrol","62440.65",7
4516,"Nissan","Rogue",2018,"2.80","Petrol","50941.74",6
4517,"Nissan","Versa",2018,"4.10","Electric","63455.96",6
4518,"Toyota","Camry",2015,"2.60","Electric","28131.20",9
4520,"Hyundai","Kona",2016,"3.30","Petrol","70828.03",8
4521,"BMW","3 Series",2020,"1.10","Petrol","59436.95",4
4522,"Chevrolet","Spark",2020,"3.10","Petrol","33572.46",4
4525,"Chevrolet","Malibu",2015,"3.10","Petrol","48232.71",9
4526,"BMW","5 Series",2015,"1.20","Petrol","41305.18",9
4536,"Ford","Fiesta",2016,"1.40","Electric","54809.65",8
4540,"Mercedes-Benz","C-Class",2020,"1.90","Petrol","74910.29",4
4546,"Chevrolet","Spark",2016,"2.60","Electric","79889.80",8
4549,"Volkswagen","Tiguan",2020,"2.70","Petrol","68844.11",4
4553,"Hyundai","Sonata",2014,"1.30","Electric","39213.69",10
4554,"BMW","X3",2019,"1.00","Electric","49020.67",5
4560,"Volkswagen","Tiguan",2019,"2.40","Petrol","50180.98",5
4508,"Hyundai","Santa Fe",2020,"1.40","Hybrid","52741.91",5
4509,"Chevrolet","Equinox",2016,"3.40","Diesel","32923.11",5
4514,"Audi","Q5",2014,"3.40","Diesel","70820.07",5
4515,"Ford","Fiesta",2017,"2.60","Hybrid","36822.28",5
4519,"Nissan","Rogue",2015,"1.20","Diesel","32200.63",5
4524,"Chevrolet","Impala",2020,"2.50","Hybrid","30923.61",5
4527,"Hyundai","Kona",2016,"3.90","Hybrid","34634.17",5
4528,"Volkswagen","Jetta",2020,"1.60","Diesel","21171.29",5
4532,"Mercedes-Benz","S-Class",2015,"3.30","Hybrid","33428.38",5
4534,"Volkswagen","Golf",2020,"4.20","Diesel","24708.04",5
4535,"Audi","Q7",2020,"2.30","Hybrid","54355.24",5
4538,"Toyota","Highlander",2019,"1.10","Hybrid","23226.89",5
4542,"Nissan","Rogue",2014,"4.60","Diesel","64452.72",5
4544,"Honda","CR-V",2015,"2.10","Hybrid","62328.85",5
4545,"Toyota","Highlander",2016,"3.90","Hybrid","47759.82",5
4548,"Mercedes-Benz","GLC",2016,"1.10","Hybrid","50954.99",5
4556,"Hyundai","Sonata",2019,"2.90","Hybrid","23612.90",5
4558,"Ford","F-150",2016,"4.20","Hybrid","38535.80",5
4561,"Honda","CR-V",2017,"3.40","Diesel","69432.45",5
4603,"Chevrolet","Tahoe",2020,"2.40","Petrol","77433.42",4
4606,"Toyota","Corolla",2014,"3.00","Petrol","36559.36",10
4608,"Mercedes-Benz","E-Class",2014,"2.70","Electric","69300.25",10
4611,"Ford","Fiesta",2014,"3.30","Electric","57157.66",10
4613,"Ford","Fiesta",2016,"1.90","Electric","29537.75",8
4616,"BMW","7 Series",2015,"4.00","Petrol","51515.30",9
4617,"Mercedes-Benz","C-Class",2020,"3.60","Electric","71254.24",4
4618,"Toyota","RAV4",2016,"2.10","Electric","61397.91",8
4622,"Toyota","Corolla",2016,"3.70","Electric","72800.32",8
4629,"Volkswagen","Tiguan",2018,"4.00","Petrol","29143.24",6
4631,"Chevrolet","Malibu",2015,"3.00","Petrol","20856.07",9
4638,"BMW","X5",2019,"1.30","Petrol","25317.35",5
4642,"Hyundai","Tucson",2016,"2.70","Petrol","35909.29",8
4647,"Audi","A6",2020,"4.00","Petrol","36346.42",4
4650,"Honda","Civic",2017,"2.20","Petrol","51208.30",7
4656,"Chevrolet","Equinox",2020,"4.60","Electric","55252.53",4
4658,"Toyota","Prius",2014,"4.70","Petrol","15917.33",10
4663,"Audi","Q7",2019,"2.00","Petrol","60952.05",5
4673,"Honda","CR-V",2019,"2.90","Electric","33178.60",5
4679,"Volkswagen","Passat",2018,"1.00","Electric","44727.94",6
4681,"Audi","A4",2018,"3.10","Electric","38173.97",6
4682,"Nissan","Altima",2019,"2.00","Petrol","22902.10",5
4683,"Hyundai","Elantra",2019,"1.20","Electric","15648.72",5
4685,"Audi","A6",2018,"4.30","Petrol","60267.40",6
4687,"Audi","A3",2016,"3.80","Petrol","46700.19",8
4689,"Honda","CR-V",2015,"1.40","Electric","16340.21",9
4604,"Mercedes-Benz","GLA",2017,"2.60","Diesel","38688.53",5
4605,"Mercedes-Benz","S-Class",2016,"3.90","Hybrid","74381.29",5
4609,"Audi","Q7",2015,"4.70","Diesel","65754.85",5
4620,"Honda","Fit",2020,"4.70","Diesel","30423.32",5
4623,"Honda","Accord",2019,"2.20","Hybrid","54734.28",5
4639,"Volkswagen","Passat",2019,"4.70","Hybrid","50044.87",5
4644,"BMW","5 Series",2017,"2.10","Diesel","35021.22",5
4646,"Volkswagen","Jetta",2014,"3.50","Diesel","57964.93",5
4648,"Audi","A3",2018,"3.70","Diesel","21388.96",5
4652,"Hyundai","Santa Fe",2019,"5.00","Hybrid","32762.83",5
4654,"Honda","Fit",2020,"3.10","Hybrid","25264.97",5
4661,"Chevrolet","Equinox",2019,"4.40","Hybrid","61968.93",5
4666,"Nissan","Sentra",2016,"3.90","Hybrid","15353.63",5
4668,"BMW","5 Series",2015,"2.20","Hybrid","27935.11",5
4669,"Toyota","Prius",2018,"4.90","Hybrid","66121.80",5
4675,"Chevrolet","Impala",2018,"4.90","Hybrid","17460.38",5
4677,"Honda","Civic",2017,"1.80","Hybrid","60813.68",5
4678,"Hyundai","Santa Fe",2018,"4.90","Diesel","66421.54",5
4680,"Nissan","Rogue",2016,"1.80","Diesel","53035.89",5
4705,"Honda","CR-V",2018,"4.50","Petrol","20490.06",6
4707,"Hyundai","Kona",2018,"3.20","Electric","31796.43",6
4712,"Nissan","Rogue",2019,"1.20","Electric","70535.57",5
4713,"Honda","Pilot",2017,"1.90","Electric","52082.10",7
4715,"BMW","7 Series",2018,"1.50","Electric","50310.12",6
4726,"Chevrolet","Spark",2019,"1.60","Petrol","25344.00",5
4728,"BMW","5 Series",2019,"1.20","Electric","75977.13",5
4734,"Toyota","Camry",2015,"1.60","Electric","15515.84",9
4735,"Volkswagen","Golf",2015,"4.00","Electric","68715.29",9
4738,"Chevrolet","Malibu",2015,"1.70","Petrol","22440.46",9
4739,"Nissan","Altima",2018,"1.80","Petrol","74379.42",6
4741,"Toyota","Corolla",2014,"4.70","Electric","45969.75",10
4747,"Audi","A6",2018,"2.30","Electric","15277.10",6
4754,"Toyota","Camry",2017,"3.60","Electric","68824.44",7
4756,"Ford","Explorer",2016,"2.30","Petrol","65184.04",8
4769,"Mercedes-Benz","GLC",2014,"3.00","Petrol","68366.83",10
4771,"Nissan","Murano",2016,"1.80","Petrol","18496.73",8
4773,"Audi","A4",2015,"1.70","Electric","72895.36",9
4777,"Nissan","Rogue",2014,"4.80","Electric","60148.18",10
4781,"Chevrolet","Impala",2019,"2.60","Petrol","16505.24",5
4710,"Nissan","Rogue",2018,"1.10","Hybrid","64981.97",5
4711,"Chevrolet","Malibu",2016,"4.80","Hybrid","38559.39",5
4714,"Ford","F-150",2014,"2.00","Hybrid","73367.15",5
4716,"Chevrolet","Malibu",2014,"3.00","Diesel","26757.56",5
4719,"Honda","Accord",2015,"2.70","Diesel","19789.14",5
4720,"Honda","Accord",2019,"2.50","Hybrid","29919.00",5
4723,"Honda","Accord",2014,"2.60","Hybrid","70191.09",5
4725,"BMW","X5",2018,"2.10","Diesel","68374.91",5
4727,"Chevrolet","Spark",2019,"1.40","Hybrid","35732.05",5
4729,"BMW","X5",2019,"2.90","Diesel","18581.05",5
4732,"Audi","A6",2014,"3.80","Hybrid","38601.61",5
4736,"Ford","Explorer",2020,"3.60","Diesel","28615.34",5
4737,"BMW","X5",2020,"1.80","Diesel","46400.27",5
4743,"BMW","7 Series",2020,"3.50","Hybrid","43526.75",5
4745,"Ford","Explorer",2016,"4.00","Diesel","68886.33",5
4749,"Volkswagen","Passat",2020,"1.20","Diesel","48729.73",5
4751,"Mercedes-Benz","GLC",2015,"1.40","Hybrid","24762.71",5
4753,"Volkswagen","Tiguan",2016,"3.70","Diesel","38504.47",5
4759,"BMW","X3",2016,"1.70","Hybrid","58288.19",5
4760,"Volkswagen","Atlas",2018,"2.50","Hybrid","15145.47",5
4761,"Chevrolet","Impala",2015,"4.10","Hybrid","27739.30",5
4763,"Hyundai","Sonata",2020,"2.90","Diesel","27250.82",5
4764,"Toyota","RAV4",2018,"4.90","Hybrid","60038.63",5
4765,"BMW","3 Series",2014,"4.70","Hybrid","29826.52",5
4766,"Nissan","Rogue",2015,"1.30","Diesel","69165.60",5
4780,"Toyota","Highlander",2020,"3.60","Hybrid","68761.76",5
4804,"Honda","Pilot",2014,"2.10","Petrol","78616.53",10
4805,"Volkswagen","Golf",2014,"1.70","Electric","27105.31",10
4807,"Hyundai","Santa Fe",2018,"2.50","Petrol","22323.93",6
4812,"Toyota","Camry",2020,"5.00","Petrol","64249.55",4
4813,"Audi","Q7",2018,"3.10","Petrol","36854.23",6
4814,"Chevrolet","Spark",2016,"1.50","Electric","55584.33",8
4815,"Nissan","Versa",2017,"4.20","Electric","17432.63",7
4816,"Volkswagen","Golf",2019,"1.20","Electric","79656.04",5
4819,"BMW","7 Series",2019,"3.20","Electric","45093.45",5
4822,"Volkswagen","Tiguan",2019,"1.90","Electric","69329.44",5
4823,"Ford","Focus",2018,"2.40","Petrol","59512.85",6
4824,"Nissan","Sentra",2017,"1.80","Electric","18704.93",7
4830,"Nissan","Altima",2015,"3.60","Electric","40250.76",9
4831,"BMW","X3",2017,"2.70","Petrol","21857.47",7
4802,"Volkswagen","Tiguan",2017,"1.70","Diesel","35415.61",5
4803,"BMW","X3",2014,"3.40","Diesel","29359.65",5
4809,"Ford","F-150",2014,"2.80","Diesel","19535.62",5
4810,"Ford","F-150",2019,"4.90","Hybrid","22808.64",5
4811,"Volkswagen","Atlas",2017,"4.00","Hybrid","76674.29",5
4818,"BMW","7 Series",2015,"2.50","Diesel","67044.30",5
4820,"Mercedes-Benz","GLA",2014,"1.10","Diesel","77485.49",5
4825,"Honda","Pilot",2018,"3.00","Hybrid","50410.29",5
4827,"BMW","X5",2016,"2.60","Diesel","72209.04",5
4829,"Mercedes-Benz","S-Class",2017,"3.80","Hybrid","78364.83",5
4832,"Mercedes-Benz","C-Class",2014,"2.70","Hybrid","62791.47",5
4835,"Audi","Q5",2015,"1.40","Diesel","17151.16",5
4836,"Mercedes-Benz","E-Class",2020,"4.20","Diesel","44314.48",5
4839,"Toyota","Highlander",2017,"4.20","Hybrid","42559.13",5
4841,"Toyota","RAV4",2015,"1.60","Hybrid","34081.56",5
4842,"Chevrolet","Impala",2017,"4.90","Hybrid","77560.86",5
4843,"BMW","X3",2014,"1.70","Diesel","68525.41",5
4845,"BMW","3 Series",2018,"1.60","Diesel","23930.62",5
4900,"Volkswagen","Atlas",2020,"3.10","Electric","73140.64",4
4902,"Audi","Q5",2015,"4.00","Petrol","19197.72",9
4911,"Hyundai","Sonata",2017,"3.70","Electric","37619.53",7
4913,"Hyundai","Kona",2017,"4.50","Electric","52034.10",7
4914,"Volkswagen","Passat",2015,"2.80","Electric","72186.77",9
4917,"Volkswagen","Golf",2019,"2.90","Electric","31515.52",5
4919,"Chevrolet","Spark",2019,"1.80","Electric","16566.53",5
4920,"Toyota","Prius",2016,"3.20","Electric","20535.41",8
4921,"Volkswagen","Passat",2016,"4.20","Petrol","51329.41",8
4922,"Hyundai","Sonata",2020,"3.40","Petrol","43355.49",4
4927,"Audi","A6",2015,"3.90","Petrol","38344.77",9
4930,"Mercedes-Benz","C-Class",2016,"4.50","Petrol","38333.21",8
4931,"Chevrolet","Impala",2018,"4.40","Electric","35094.51",6
4901,"Hyundai","Sonata",2016,"2.40","Hybrid","46470.13",5
4903,"Volkswagen","Tiguan",2018,"1.60","Diesel","26651.41",5
4904,"Chevrolet","Malibu",2015,"4.80","Diesel","77741.63",5
4905,"Toyota","Highlander",2018,"3.30","Diesel","48525.68",5
4906,"Mercedes-Benz","E-Class",2015,"3.00","Hybrid","25831.68",5
4907,"Ford","Fiesta",2015,"4.40","Diesel","50319.03",5
4908,"Chevrolet","Equinox",2020,"2.30","Hybrid","73792.90",5
4909,"Mercedes-Benz","GLC",2020,"1.60","Hybrid","28909.48",5
4918,"Chevrolet","Impala",2018,"1.10","Hybrid","54880.92",5
4924,"Volkswagen","Jetta",2014,"4.00","Hybrid","30997.80",5
4925,"Honda","Fit",2016,"4.60","Hybrid","70425.64",5
4926,"Ford","Focus",2020,"2.60","Hybrid","46938.95",5
4928,"Ford","Mustang",2018,"2.80","Diesel","30264.29",5
4932,"Nissan","Sentra",2019,"1.70","Hybrid","51406.44",5
4933,"Volkswagen","Golf",2016,"4.60","Diesel","37515.87",5
4934,"Ford","Fiesta",2016,"2.50","Diesel","68452.17",5
5002,"Honda","Fit",2016,"4.50","Petrol","55363.01",8
5003,"Audi","A3",2018,"1.20","Petrol","45552.99",6
5010,"Volkswagen","Atlas",2019,"4.80","Petrol","60128.98",5
5011,"Honda","Pilot",2019,"2.20","Petrol","42250.76",5
5012,"Mercedes-Benz","E-Class",2020,"2.50","Petrol","19037.11",4
5014,"Toyota","Highlander",2015,"1.20","Electric","39828.87",9
5017,"Nissan","Versa",2018,"3.20","Petrol","24578.07",6
5019,"Chevrolet","Malibu",2017,"1.30","Petrol","63040.61",7
5020,"Chevrolet","Tahoe",2019,"4.90","Petrol","17534.49",5
5021,"Honda","Civic",2018,"2.90","Electric","33592.45",6
5023,"Mercedes-Benz","GLC",2017,"2.10","Electric","62240.94",7
5025,"Toyota","RAV4",2018,"2.60","Electric","20349.09",6
5027,"Volkswagen","Passat",2020,"2.50","Electric","77106.00",4
5028,"Chevrolet","Tahoe",2018,"2.00","Petrol","43668.52",6
5031,"Audi","Q7",2014,"5.00","Petrol","21741.13",10
5032,"Volkswagen","Jetta",2019,"3.90","Electric","60845.89",5
5035,"Nissan","Rogue",2014,"2.20","Petrol","56846.32",10
5037,"Nissan","Versa",2017,"1.90","Electric","49527.82",7
5038,"Ford","Mustang",2015,"2.70","Electric","78843.69",9
5042,"Toyota","Highlander",2019,"1.90","Petrol","42161.58",5
5005,"Audi","Q5",2016,"1.20","Diesel","78446.09",5
5006,"Mercedes-Benz","S-Class",2016,"3.70","Diesel","17021.56",5
5007,"Nissan","Murano",2015,"2.30","Hybrid","70451.55",5
5008,"Audi","Q7",2015,"4.60","Hybrid","70420.92",5
5013,"Hyundai","Santa Fe",2014,"3.80","Hybrid","19509.78",5
5015,"Volkswagen","Passat",2017,"4.10","Hybrid","22834.35",5
5024,"Toyota","Highlander",2014,"4.50","Hybrid","49150.35",5
5030,"Honda","Civic",2019,"2.30","Hybrid","70626.10",5
5033,"Nissan","Versa",2015,"4.80","Hybrid","59745.16",5
5039,"Hyundai","Sonata",2020,"1.30","Hybrid","37560.61",5
5041,"Chevrolet","Spark",2019,"2.40","Hybrid","19848.08",5
5097,"Honda","Accord",2019,"3.50","Electric","28859.00",5
5103,"Ford","F-150",2015,"1.20","Electric","49117.90",9
5104,"Nissan","Altima",2018,"1.00","Petrol","63779.53",6
5107,"BMW","3 Series",2016,"4.50","Petrol","30497.49",8
5108,"BMW","X3",2016,"4.80","Petrol","62172.02",8
5111,"Hyundai","Sonata",2014,"4.30","Petrol","18888.41",10
5112,"Volkswagen","Golf",2018,"1.80","Electric","73302.31",6
5122,"Honda","Accord",2015,"3.10","Petrol","76811.35",9
5125,"Honda","Civic",2017,"1.90","Petrol","60860.93",7
5127,"Hyundai","Santa Fe",2015,"3.00","Petrol","35558.78",9
5130,"BMW","5 Series",2017,"3.30","Petrol","62011.18",7
5132,"Hyundai","Tucson",2017,"1.60","Petrol","56872.17",7
5133,"Chevrolet","Equinox",2017,"4.80","Petrol","47424.95",7
5135,"Hyundai","Kona",2020,"1.10","Electric","29477.18",4
5138,"Mercedes-Benz","GLC",2020,"3.70","Petrol","21585.52",4
5142,"Nissan","Sentra",2018,"1.20","Electric","50155.45",6
5143,"Audi","A6",2017,"4.30","Electric","67876.90",7
5098,"Honda","Pilot",2016,"1.10","Hybrid","36849.86",5
5099,"Toyota","Corolla",2016,"1.30","Hybrid","27256.77",5
5100,"Volkswagen","Passat",2015,"4.60","Hybrid","63277.89",5
5110,"Nissan","Altima",2014,"1.00","Hybrid","37025.32",5
5114,"Nissan","Altima",2019,"2.90","Hybrid","29876.78",5
5115,"Toyota","Prius",2016,"2.50","Hybrid","39633.04",5
5117,"Toyota","RAV4",2017,"1.80","Diesel","27920.04",5
5118,"Volkswagen","Tiguan",2016,"3.40","Hybrid","48419.12",5
5120,"Mercedes-Benz","C-Class",2019,"3.50","Hybrid","64477.04",5
5123,"Ford","Mustang",2018,"1.80","Hybrid","51969.54",5
5124,"Honda","Fit",2017,"3.80","Diesel","71820.09",5
5129,"BMW","5 Series",2016,"3.80","Hybrid","21631.27",5
5131,"Nissan","Murano",2019,"3.80","Diesel","70990.63",5
5134,"Mercedes-Benz","C-Class",2014,"2.80","Hybrid","76383.88",5
5136,"Hyundai","Elantra",2015,"3.00","Hybrid","31225.48",5
5139,"Mercedes-Benz","S-Class",2015,"1.80","Hybrid","56472.35",5
5198,"Hyundai","Kona",2018,"4.30","Petrol","20843.46",6
5199,"Honda","Pilot",2020,"2.00","Electric","54531.90",4
